사업장명,분류,카카오맵ID,리뷰어이름,리뷰어레벨,후기개수,별점평균,팔로워수,작성일,별점,리뷰내용,사진URL
연남화로,"육류,고기",422647142,맛집만공격한다,21,27,4.9,1,2024.12.16.,5.0,"12/15 방문가게 분위기 진짜 좋고, 남자직원분 굉장히 친절하시고 능글맞으시고 능청스러우세요. 사장 마인드로 일하는 직원이신건지 아니면 사장님이신지 궁금…우선 맛은 솔직히 한우 생각하면 맛있는 건 아니고, 가격대 생각하면 정말 가성비 좋은 소고기라고 생각합니다!또 다시 먹을거야? 하면 생각해볼 거 같은데 학생인 친구들이랑 모임하기 좋을 거 같아욤 ㅎㅎ","['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Ff81e3e80f9bc85cc2fe4df3a46df596e39fb6936%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fdfc473edcef1c16405b7f829c32a9c79e675de77%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fedd0d96a979a12c12c8e8ab2b82e62b48cd63d32%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fe805513e88364790ff568cd91765e4ed43a5f7c1%3Foriginal']"
연남화로,"육류,고기",422647142,곰선생,31,136,3.4,5,2024.11.24.,4.0,분위기 맛집!! ㅎ,N/A
연남화로,"육류,고기",422647142,4점이상은만족함,36,352,4.1,33,2023.12.10.,5.0,넘넘 맛있고 알바분이 친절해용,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F41c7e0e5513a5b2ec26f6289b20e0c746cc83712%3Foriginal']
연남화로,"육류,고기",422647142,하이디,2,1,5,0,2023.11.23.,5.0,다좋은데 길안내시작시에  어디로 방향을  출발해야 할지  너무 늦어서 그거만 쫌 불편해요,N/A
연남화로,"육류,고기",422647142,제이ㅣ이이,7,3,3.7,0,2023.11.05.,5.0,N/A,N/A
연남화로,"육류,고기",422647142,hant,11,48,3.6,1,2023.10.27.,5.0,마이쪄,N/A
연남화로,"육류,고기",422647142,BODA,2,3,5,0,2023.10.19.,5.0,N/A,N/A
연남화로,"육류,고기",422647142,아르마다,37,328,4.9,16,2023.10.13.,5.0,구워주는 고기 집이라 편하게 먹을 수 있습니다,N/A
서대문양꼬치 본점,양꼬치,13096494,5점주면찐맛집,61,373,3.8,306,2024.06.08.,3.0,"중식 마라 전골이 인기를 얻기 전, 나는 여기로 입문 했다. 과한 고추기름과 질긴 양고기의 향. 한 때 애정했던 공간이지만 추억으로 보내준다.","['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F8fd03f39420fd0bb76f224ffaaa0e2315ef945bc%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fff7a9626476edc0c49fad7d083d001ef1d3ca519%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F01089b9d7b482a64403d9690c15f156cc8dc2398%3Foriginal']"
서대문양꼬치 본점,양꼬치,13096494,와웅공원,46,443,3.9,13,2024.02.03.,3.0,맛은 있는데 가격이 너무 사악;,N/A
서대문양꼬치 본점,양꼬치,13096494,라무진,33,93,3.3,1,2023.10.01.,1.0,돈 아까워요 비싸고 반찬도 없고후식으로 시킨 옥수수 온면은 소면을 쓰고 국물간도 못 맞췄어요다시는 안갈듯합니다일부러 찾아가지마세요. 여기보다 양꼬치 잘하는 곳 많아요20개 기본으로 양꼬치 주문해야하는데 먹다보니고기가 없는 꼬치가 있더라구요. 한개 손해 본거죠먹다가 중간에 발견한 빈꼬치라 말도 못했어요,N/A
서대문양꼬치 본점,양꼬치,13096494,sik,44,221,3.6,27,2023.06.19.,4.0,중국음식을 좋아해서 그런지 지인들이랑 난 맛있었음,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fbc3ab0d170845e8dc9e09fe141dd7cd3684a24e5%3Foriginal']
서대문양꼬치 본점,양꼬치,13096494,승히,3,3,3.7,0,2023.05.07.,4.0,N/A,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F7a78896a6ffe7d2b3095990662469485750cefe1%3Foriginal']
서대문양꼬치 본점,양꼬치,13096494,최,12,45,3.8,1,2023.03.11.,5.0,N/A,N/A
서대문양꼬치 본점,양꼬치,13096494,성산동거주민,21,53,3.9,3,2022.12.30.,1.0,별로였음,N/A
서대문양꼬치 본점,양꼬치,13096494,bum___e,15,21,4.3,0,2022.10.10.,1.0,여기 가지마라방송? ㅋㅋㅋㅋㅋㅋ 진짜 ♩♪~♩ 여기귀찮은 메뉴는 없덴다 불채워주기가 귀찮은건지,"['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fea2d40390ebf7a450f86a35b79f2e465d620664a%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F863174222831df999a47c9da86eaffa20ee3bc5f%3Foriginal']"
서대문양꼬치 본점,양꼬치,13096494,ㅎㅅ홀릭,25,112,3.8,2,2022.10.05.,5.0,N/A,N/A
서대문양꼬치 본점,양꼬치,13096494,mmmm,7,8,3.6,2,2022.09.30.,1.0,양꼬치라고 써있어서ㅠ들어갔는데양꼬치가 구워져서 나오고최소 20개부터 주문하라 해서 그렇게 했는데어차피 중간에 식어서 10개는 못먹어요고기가 꼬치에서 안빠져요 식어서 굳거든요여기는 양고기전골 드시러 오시는게 낫겠어요이름에서 양꼬치를 빼야하는거아닌가…,N/A
서대문양꼬치 본점,양꼬치,13096494,.,38,223,3.8,9,2022.04.17.,3.0,양고기전골 = 면없는 마라탕가지볶음밥 = 맥주를 부르는 안주 (달고 짜고 기름지고를 동시에 해냄),"['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fa8dca688860a9a04618e0dfbdf796a1113f96863%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F779e3f4b2f5cb28947e4b2259b562ed640e65408%3Foriginal']"
서대문양꼬치 본점,양꼬치,13096494,냠냠맨,32,58,4.3,1,2022.02.20.,5.0,와 양전골 미챴어요,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F82c05261d177da588b57c4e7d7d70f168dc8dceb%3Foriginal']
서대문양꼬치 본점,양꼬치,13096494,기리,33,173,3.2,5,2022.01.07.,4.0,N/A,N/A
서대문양꼬치 본점,양꼬치,13096494,이경호,3,3,2.3,0,2021.10.24.,1.0,바쁘면 직원을 더 뽑고 손님들 주문받을 자신없으면 셀프바 무한리필로 돌리던가 하세요^^,N/A
서대문양꼬치 본점,양꼬치,13096494,ttuutt,11,104,4.4,0,2021.10.01.,4.0,N/A,N/A
서대문양꼬치 본점,양꼬치,13096494,김대충,34,110,3.7,9,2021.05.17.,3.0,가격이 비싸고 인테리어가 지저분하고 점원이 중국인이며 위생이 깨끗한 것 같지도 않으나 맛은 있음. 꼬치를 구워서 내주는데 편리하긴 하지만 먹다보면 식어서 뻣뻣해지는 게 좀 아쉬움. 기본 양꼬치와 마라양꼬치를 먹었는데 마라의 경우 뼛조각이 붙어있음. 맛은 문제가 없는데 뼈 발라먹기 귀찮았다.. 쯔란소고기구이였나 그거 먹었는데 맛있었음. 연남동 한복판에 있는 거 치고는 나름 멀쩡한 가게였지만 나라면 차라리 조금 더 걸어서 천리향양꼬치를 갈 듯.,N/A
서대문양꼬치 본점,양꼬치,13096494,고독한돼식가,32,99,3.8,6,2021.04.15.,1.0,주방에서 담배피는거봄!... 중국 현지인줄알았어요...^^ㅠ... 컵에도 고추기름같은건 묻을 수 있다 치고...전골 맛은 쏘쏘하나 밥에선 삭은내 나고 윤기1도없는 그런 밥나와요. 그냥 주변에 다른곳 갈걸...,N/A
서대문양꼬치 본점,양꼬치,13096494,시티헌터,43,286,3.9,6,2020.12.10.,4.0,양고기전골과 함께라면 고량주 및 소주 순삭,N/A
서대문양꼬치 본점,양꼬치,13096494,냠냐라냠,31,144,3.7,2,2020.07.13.,4.0,옥수수국수는 쏘쏘 양꼬치는 냐미,N/A
서대문양꼬치 본점,양꼬치,13096494,Double J,16,33,4.4,0,2020.07.13.,4.0,매운양고기전골 중독성있음,N/A
김뿌라 연남동본점,"초밥,롤",8698524,바당,16,22,3.3,2,2025.04.11.,5.0,게장간장절임 연어회덮밥 진짜 너무 너무 맛있어요 이런 연어덮밥은 처음이였어요 꼬숩고 감칠맛넘치고 연어도 너무 부드러워서 최고였습니다!!! 👍👍👍👍,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F8607243ec9855a670dcfb7959cc0d9b3b076e241%3Foriginal']
김뿌라 연남동본점,"초밥,롤",8698524,초록깅,20,39,4.9,1,2025.02.28.,5.0,가격대가 혼자먹기에는좀 부담스러웠는데 초밥나오니 이해가 가네요 회 크기가 다른곳 거의2배..! 짱 컸어요 (사진은 하나 먹고나서 찍은것),['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F0b6583340d6d978bcfdcce4b4bb50407dbb63304%3Foriginal']
김뿌라 연남동본점,"초밥,롤",8698524,수원아재,9,44,4.9,0,2025.01.19.,5.0,여전히 맛나네요^^,N/A
김뿌라 연남동본점,"초밥,롤",8698524,테이블비었나요,21,40,3.8,0,2024.11.27.,1.0,성산동과 연남 망원 일대 20년째 살고있어 꽤나 예전 방문 시의 일입니다. 엄마와 둘이 자주 다녔고 그날도 여느때처럼 초밥을 주문해서 먹고 있는데 그날따라 우니가 너무 썼어요. 한쪽만 그런게 아니라 두 사람 상에 올라있는 우니가 둘 다 썼고 달콤쌉쌀한 정도의 우니맛이 아니라 정말 얼굴이 찡그려지고 혀에 다른 맛이 안느껴질 정도로 쓴맛밖에 나지 않아서 초밥 쥐어주시던 분께 이 우니가 너무 쓰다고 말씀드렸는데 그 반응이 ㅎㅎ 겨울이라 원래 쓴맛이 있고 우니 먹을줄도 모르는 사람들이 와서 쓴맛이 난다고 한다는 요지의 말씀이었습니다. 정말 쓰다고 조금 떼서 드셔보시기라도 하라는 말에도 콧방귀를 뀌시며 응대하시던 모습 몇 년이 지나도 잊혀지질 않아요. 설마 우니 맛을 모른다고 해도 그렇게 몇 번을 얘기하면 한번 맛이라도 보고 죄송하다 한마디라도 할 법 한데 한마디를 안하시더라고요. 당연히 그 전에도 우니는 먹어 본 적이 있으며 그 이후에도 여러번 맛보았습니다. 여기서 먹었던건 이상했던게 맞아요. 아직도 엄마랑 우니 먹을 일이 있으면 여기서 당했던 냉대에 대해서 얘기하곤 합니다. 장인정신이신지 본인이 쓰는 재료에 대한 자부심인지 모르겠지만 솔직히 알고싶지 않고요. 다른 손님들에게는 부디 그런식으로 접객하지 않으셨으면 하는 마음이네요.,N/A
김뿌라 연남동본점,"초밥,롤",8698524,HH,12,11,2.8,0,2024.10.26.,5.0,이사간 뒤에도 가끔씩 일부러 찾아와 먹을 정도로 맛있어요. 항상 배부르게 먹고 나오게 됩니다. 오래오래 하셨으면 좋겠어요.,N/A
김뿌라 연남동본점,"초밥,롤",8698524,미식한 고독가,14,27,4,2,2024.10.18.,2.0,포장해서 먹었는데 와사비 폭탄이더군요덕분에 막힌코가 뚫렸습니다,N/A
김뿌라 연남동본점,"초밥,롤",8698524,m,3,1,1,0,2024.09.22.,1.0,예전 김뿌라생각하고 가면 망합니다.사장.종업원 무슨 근자감인지 어이없이 교만합니다.무엇보다 초창기 맛과 품질이 아닙니다.절대 가지마세요!,N/A
김뿌라 연남동본점,"초밥,롤",8698524,ㅇㅇ,9,6,4,0,2024.09.12.,5.0,"8년 단골입니다. 항상 만족합니다. 일본에서도 초밥 많이 먹었는데, 이 가격과 퀄리티의 초밥집 찾기 어렵습니다. 라디오가 살살 나오고, 장국도 맛있고, 다 먹을때 쯤 나오는 작은 모밀도 맛있고, 여기서 초밥 먹으면 기분이 좋아요. 저의 욕심이지만 오래오래 방문하고싶습니다. 항상 감사합니다!",['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Faca6769a6a3e6a0e57d7966c65f76ed3a52e6e20%3Foriginal']
김뿌라 연남동본점,"초밥,롤",8698524,권혁용,10,15,3.1,0,2024.07.25.,4.0,연남주민인정,N/A
김뿌라 연남동본점,"초밥,롤",8698524,서대문구대표돼지,84,983,3.3,1340,2024.05.03.,4.0,가격대는 있지만 그만한 스시가 나옴샤리 양이 많긴한데 네타도 그만큼 크기때문에... 맛있음개인적으로 오징어초밥과 롤이 특히 맛있었다장소는 매우 협소한데 딴 말이지만 주방장 할아버지 장인포스 엄청남,"['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F416c8036288626005b87e1d1420ca0ee585a3926%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F4379a21df37fecdea1d41a5024bfc5bbc7148f07%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F99716aac630b9745bf461660a8670ef7f94ce7c7%3Foriginal']"
김뿌라 연남동본점,"초밥,롤",8698524,레이,22,30,2.7,3,2023.10.17.,4.0,아저씨들 주로 가는 곳이라 그거 감안하면.. 사장님이 오래 하셨고 열심히 하려고 하신다. 가격은 좀 있는 편이라 대학생들이 식사하기에는 글쎄.. 그래도 가볼만 하다. 잘하는 작고 오래된 가게들 중 하나. 인테리어는 그래도 좀 신경쓸필요가 있는데 손님이 조언하긴 좀 그렇지.,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F20b9974710765a0ce06775a3b616dc3ba8641cee%3Foriginal']
김뿌라 연남동본점,"초밥,롤",8698524,ㅇㅡㅇ,26,56,4.4,4,2023.09.25.,5.0,까다로운 부모님이 인정한 초밥집🫶,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F4abf78e33773c50103b0d4a10d0fd165edd9d38a%3Foriginal']
김뿌라 연남동본점,"초밥,롤",8698524,KAL라이더 (잠실보더),16,25,3.9,2,2023.09.16.,5.0,담백하게 깔끔합니다.밥 양이 많으니까 적게 주뮤하는 센스?,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F178a1a2ec888361a57ca7687c2e330254ddb69da%3Foriginal']
김뿌라 연남동본점,"초밥,롤",8698524,ryu,23,47,3.2,2,2023.07.25.,5.0,모두가 스시지현을 외칠 때 유명해질까봐 조용히 가는 김뿌라,N/A
김뿌라 연남동본점,"초밥,롤",8698524,Christine Song,11,11,4.2,0,2023.02.21.,5.0,"15년 넘게 셰프님 팬입니다. 일본 미슐랭 식당 못지않은 장인정신, 섬세함과 자부심으로 초밥과 야끼우동을 너무 맛있게 만드십니다. 미국에서도 일본에서도 유명한 초밥집 많이 다녀봤지만 김뿌라 만한곳 없습니다. 미국에 살고 일이바빠 셰프님의 맛있는 연어초밥과 야끼우동을 맘것 못먹는것이 슬픕니다. ㅠ.ㅠ 십년만에 와서 다시 찾아뵈어 셰프님 초밥을 먹었는데 맛과 품질이 그대로여서 너무나 기쁘고 안심이 됐습니다. 역시 괜히 연예인 맛집이 아닙니다. 셰프님, 사모님, 오랫동안 건강하셔서 맛있는 초밥, 야끼우동 오래 오래 많이 만들어 주세요~",N/A
김뿌라 연남동본점,"초밥,롤",8698524,스마일,10,6,4.3,2,2022.11.04.,5.0,"야끼우동에 전복이 3개나 들어있고 새우, 오징어 등 해산물이 한 가득입니다. 비싼 재료들이 듬뿍이에여 ㅎㅎ 간도 적당하고 우동면이 얇은 면으로 바뀐게 더 제 취향이라 좋네요! 그릇이 깊이가 있어서 양이 엄청 많아요. 전 친구랑 둘이 나눠먹고, 초밥은 다 포장했네요!!",['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F29d75f45841bb5b7253f288b7820c8b8688c22fd%3Foriginal']
김뿌라 연남동본점,"초밥,롤",8698524,최재훈,11,17,5,1,2022.10.22.,5.0,오래오래 해주세요. 최고!,N/A
김뿌라 연남동본점,"초밥,롤",8698524,어휴,10,7,3.3,1,2022.10.01.,5.0,진짜 맛있죠,N/A
김뿌라 연남동본점,"초밥,롤",8698524,Illy,23,69,3.4,3,2022.08.09.,5.0,이정도 퀄리티에 이정도 가격이면 너무 만족하지요 : )  주차 공간이 다소 협소하긴 하지만 식사 시간대만 피해가면 주차 쉬워요,N/A
김뿌라 연남동본점,"초밥,롤",8698524,mingurgi,6,5,2.6,0,2022.07.23.,5.0,항상 자주 먹는데 홍대쪽에서 제일 맛있습니다ㅠㅠ 매장에서 먹을 때 서비스로 주시는 냉모밀도 존맛,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Feeb2223514f6d6626fd7a4033fde8d915c0a217174472dfe77f532fcbda6b5c2']
연남정 본점,한식뷔페,2033639453,이름없음,17,56,4.9,0,2025.05.14.,5.0,처음가봤는데 반찬도 많고 너무맛있고 가성비까지 반찬이 너무 많아서 다 못담았어요 근처가면 꼭 다시들리고 싶은 곳이예요!!,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F0e59e6ed4b8d22a1fe6e89abaa48c9454b7c520d%3Foriginal']
연남정 본점,한식뷔페,2033639453,수현,3,2,3,0,2025.05.09.,5.0,제육볶음이 정말 맛있고 반찬은 매번 바뀌는것 같아요!,N/A
연남정 본점,한식뷔페,2033639453,재닌,35,166,2.2,11,2025.03.31.,4.0,친절하고 반찬도 많고 맛있음 근데 스파게티에 조미료맛이 너무남,N/A
연남정 본점,한식뷔페,2033639453,동환,21,29,4.6,2,2025.02.14.,5.0,연남 근처에 이런 가성비 좋고 맛좋은 백반뷔페가 있다니.. 이제 안것이 후회가될정도로 아주 양껏 먹을수 있어서 좋아요 그리고 사장님이 아주 친절하셔서 너무좋아요~~,N/A
연남정 본점,한식뷔페,2033639453,OMO,11,22,3,0,2025.01.07.,5.0,사장님 이렇게 팔면 뭐가 남으시죠 ㅋㅋ제육만 먹어도 돈값은 한다.. 매번 감사합니다,N/A
연남정 본점,한식뷔페,2033639453,공룡힣,12,14,3.4,0,2025.01.03.,5.0,집밥 생각날 때 가면 좋아요. 가격도 괜찮습니다,N/A
연남정 본점,한식뷔페,2033639453,강찬후,7,5,5,0,2024.11.08.,5.0,요새 이정도 가성비 한식뷔페 없는데짱짱입니다,N/A
연남정 본점,한식뷔페,2033639453,눈누,22,25,4.3,0,2024.10.30.,5.0,오눌 갔는데 너무 맛있었어요또 집밥 생각 날때 가려구요,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F1768feebc3b394772994d488f5421fe2950e23a4%3Foriginal']
연남정 본점,한식뷔페,2033639453,Jdcr,6,9,3.9,0,2024.08.24.,5.0,goat,N/A
연남정 본점,한식뷔페,2033639453,이규복,4,2,3,0,2024.08.07.,5.0,솔직히 이집 싫어요갖다하면 꼭 과식해요,N/A
연남정 본점,한식뷔페,2033639453,권혁용,10,15,3.1,0,2024.07.25.,4.0,연남주민인정맛지,N/A
연남정 본점,한식뷔페,2033639453,세인트,14,12,3.8,4,2024.06.13.,5.0,오늘 처음 가봤는데 가격도 착하고 맛있어요. 솔직히 사람 많아질까봐 글 안쓰고싶음ㅋㅋㅋㅋ,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fc94e3dc2166cd1afa14acf79650bcf318ecfe2d2%3Foriginal']
연남정 본점,한식뷔페,2033639453,밍,21,27,3.7,3,2024.05.16.,5.0,너무 맛있어요~! 이런 가성비 밥집이 실존한다니..,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F32d60f11fb7668142ef0a026f0cf7ac538f06df1%3Foriginal']
연남정 본점,한식뷔페,2033639453,twan,5,3,3,0,2024.01.30.,4.0,오랜만에 왔는데 음식이 넘 짜요 그래도 채소 많긴 함,N/A
연남정 본점,한식뷔페,2033639453,문,4,10,3.3,0,2024.01.24.,3.0,N/A,N/A
연남정 본점,한식뷔페,2033639453,흰둥이네,33,77,3.5,1,2023.12.22.,5.0,한식부페들 보면 너무 짜거나 맛이 없는 경우가 많은데 이집은 다 맛있어요 반찬들이 모두 정감갑니다.,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Faa30515b2120357a048ecd73cb49b369b6baac5e%3Foriginal']
연남정 본점,한식뷔페,2033639453,별헤는밤,32,216,4.7,5,2023.10.30.,5.0,연남동 가정식 한식뷔페,N/A
연남정 본점,한식뷔페,2033639453,프로먹보,4,5,3.6,0,2023.09.26.,5.0,N/A,N/A
