별점,리뷰내용,작성자,작성자 프로필 링크,시간,사업장명
5,"I had 조개볶음, 소룡포, 유린기, 마라탄탄면 and 삼선짬뽕. All of them were great. I heard this restaurant serves Taiwan-style Chinese food. You should order 유린기 and 조개볶음 if you plan to drink alcohol.",Soo Philip Jason Kim,https://www.google.com/maps/contrib/109380597434216802472/reviews,3달 전,향미
3,"멘보샤 먹으러 갔는데 볶음밥이랑 꿔바로우도 맛있었어요! 멘보샤는 뜨거울 때 빨리빨리 먹는 게 젤 맛있는 것 같아요ㅋㅋ 음식 엄청 빨리 나오고, 생각보다 사람 적어서 웨이팅 없이 착석했습니다.",ss ong,https://www.google.com/maps/contrib/106513185828054592694/reviews,5년 전,향미
4,"연남동에서 오래된 로컬맛집 향미.

화교이신 사장님이 맛깔나게 만들어주시는 대만식 중화요리를 맛볼수있다.
다소 생소하고 독특한 요리들도 있으나 대부분의 향과 소스는 입에 잘맞는 편이다.

남녀노소 좋아할만한 매콤달콤.겉바속촉 깐풍가지는 술안주로도 밥반찬으로도 잘어울린다.
맛보자마자 바로 공기밥을 추가해 먹었는데 어른들도 아이들도 너무 잘먹었다.
바삭하게 잘튀긴 가지는 촉촉한 가지속에도 쉽게 무르지않고 바삭함을 잘 유지하고 깐풍소스역시 과하지않아서 물리지않고 끝까지 먹을수있었다.
맥주좋아하는 남편의 엄지척메뉴.

진해서 걸죽해보이기까지하는 우육탕의 국물맛은 생각보다 라이트해서 깔끔하기까지하다.
특유의 향이 있기는한데 상당히 맛있게먹었다.
다만 들어가는 고기를 더 얇게썰면좋을듯. 두툼하니 씹는맛은 있으나 뻑뻑하고 국물과의 조화는 아쉬웠다. 얇은 고기가 국물을 듬뿍머금으면 훨씬 부드럽고 풍미가 좋을듯.

소룡포는 육즙도 소도 맛있고 적당했으나 부드럽게 씹혀야하는 피의 식감이 조금 아쉽고 육즙도 조금더 있었으면 어땠을까싶다.
아이들이 상당히 맛있게먹어 한번더 추가주문을 했던 메뉴지만 나에게는 조금 아쉬움.

탱글한 새우살과 새우육즙을 잘 잡은 멘보샤는 추천메뉴.
흑식초로 만든 소스도 이집의 킥이다.
기름지지않고 바삭하게 잘튀긴 멘보샤는 꼭 맛보시길.

이집의 또하나의 독특한메뉴중 한가지는 바로 이 대만식 돈가스다.
여러향신료로 밑간한 돼지고기를 잘튀겨 밥에얹고 소스를뿌린후 볶은 청경채와 삻은계란을 얹은 이 이국적인 메뉴는 독특하면서도 맛있다.
다음에도 방문한다면 먹을메뉴.^^

상당히 친절한 주인과 서버가 기분좋고
오래된 중국집 특유의 기분좋은 기름향.
(관리가 안되는곳은 쿰쿰한 쩐내가 나지만 깔끔하게 관리가 잘된곳은 맛있는 기름냄새가 난다)

맛보고싶은 다른 메뉴가 많아 조만간 재방문하려고한다.^^",Sunny. E,https://www.google.com/maps/contrib/115772789790994762657/reviews,3년 전,향미
5,"연남동 로컬들의 중화요리 전문점. 향미.

소룡포 6,500\
깐쇼가지튀김 22,000\
볶음 짬뽕 14,000\
유린기 28,000\
새우지짐만두 8,000\

소룡포는 크기가 작다. 6개 나옴 맛은 있다.
깐쇼가지튀김 이거 진짜 술안주. 목이버섯, 기타 채소들과 같이 볶아져 나온다. 씹으면 튀김겉면이 살얼음처럼 얇게 바삭하고 안에 가지채즙이 나온다. 그리고 생각보다 안맵다.
볶음 짬뽕 덜맵게 해달라고 부탁해소 그런가 맵긴한데 맛있게 맵다. 국물 짬뽕 응축한 맛으로 쟁반짜장처럼 최소 2인분부터 주문 가능.
유린기 튀김도 바삭하고 맛있고 소스에 레몬인지 라임인지 시트러스 향이 진하고 아래 깔린 양상추랑 먹으면 진짜 죽인다. (별로 안달아서 오히려 좋다.)
새우지짐만두 간장에 고춧가루가 이미 섞여져서 나온다. 만두안에 새우가 일자로 들어있다. 맛은 그냥 괜찮다.
기본 찬으로 자차이도 괜찮고 음식들이 전반적으로 다 맛있고 매울걸 잘 못 먹는 나도 정말 맛있게 먹고감.

젊은 여성 종업원분도 그렇고 다들 매우 친절하시다! (자차이 리필도 말안해도 주시고 빈 술병도 알아서 치워주심.)
화장실 안에 있다.

재방문 의사) 매우 높음.
(영업시간이 더 길었으면 할 정도..)

2022.05.14 - 방문",환환,https://www.google.com/maps/contrib/107790157174004513891/reviews,2년 전,향미
5,"공심채볶음, 소고기대파볶음, 멘보샤, 동파육, 우육탕면, 소룡포를 먹었는데요,
1) 공심채볶음- 마늘을 좀더 익혔으면 싶었고, 공심채는 살짝 덜 익혔으면...
2) 소고기대파볶음-대파향이 우러나 맛있었고 느끼한걸 잘 먹는편이라 부담없었음
3) 멘보샤-새우살의 탱탱함이 살아있고 기름기가 적어서 99점
4) 동파육-97점!
5) 우육탕면-진한 국물맛이 일품
6) 소룡포-육즙이 조금만 더 많았으면하는 아쉬움이 있었음",Ran Hur,https://www.google.com/maps/contrib/104803812306028093684/reviews,5년 전,향미
4,"1층에 위치애 있어서 찾기 편하고 주차도 넉넉합니다.
일반적인 중국집인데 이상하게 맛있습니다.
특별하게 맛있는 것이 아닌데 나도 모르게 빨리 먹게 됩니다.
자극적이지 않고 음식 본연의 맛에 충실한 정통파 스타일입니다.
만원이상 전화주문배달은 무료입니다.",불꽃의초롱이,https://www.google.com/maps/contrib/102499078695867633698/reviews,3달 전,신안동장
1,Very mid food.  짜장면 was edible but  탕수육 and 잡채 didn't taste that good.,Reeran Kim,https://www.google.com/maps/contrib/117641045665050704387/reviews,2달 전,신안동장
1,음식점에 개를 키움,마주앙,https://www.google.com/maps/contrib/106036777961259235030/reviews,1주 전,신안동장
1,맛있네여.,오태석,https://www.google.com/maps/contrib/108786996096302125913/reviews,1년 전,신안동장
5,진짜 두툼하고 맛있어여... 흠이라면 많은 손님을 받아야하는 탓에 테이블 사이가 굉장히 좁습니자 ㅋㅋㅋㅋ 하지만 맛은 최고,mid eum Kim,https://www.google.com/maps/contrib/103183976012463168594/reviews,4달 전,바다회사랑
4,"♡2024.9~
#줄전갱이맛집#찜소라맛집
#겨울엔 대방어맛집
작년에 방어 먹으러 갔다가 웨이팅 시간이 너무 길어서 실패한곳
줄전갱이 내식감을 굉장히 즐겁게한곳이다
그리고 찜소라도 양도 많고 술을 부르는안주
방어는 김에 싸먹는것을 난 줄전갱이를 김에 싸서 먹으니 색다른맛
매운탕에 꼭 라면사리 넣어서 드세요
또 다른 국물맛이 좋아요
우린35분정도 기다리다 방문",traces of life,https://www.google.com/maps/contrib/107487288747718676027/reviews,7달 전,바다회사랑
5,쫀득하고 찰진 회가 아님. 매우 기름지고 참치 맛을 느낄수있는 녹진한 방어 맛임. 참고로 소주 가격이 비쌈..,신종호 (Luis),https://www.google.com/maps/contrib/106060091079012253404/reviews,3달 전,바다회사랑
4,"강도다리 소 크기 둘이서 먹었습니다 !
스끼다시가 그렇게 많은 편은 아니구요.
회는 싱싱하구 좋아요 !!!
매운탕에 라면사리도 맛있어요.
사람은 많고 늦게가시면 마감시간때문에 좀 일찍 가시는걸 추천 드립니다 !
가격은 저렴한 편은 아니예요.",두근두근 최춘식,https://www.google.com/maps/contrib/117871684273798698042/reviews,11달 전,바다회사랑
4,방어회는 바다회사랑1호점이 찐 우주 최고임! 근데 너무 오래 기다려서 ㅠㅠ 또갈지는 모르게뜸.... ㅋㅋ,toto,https://www.google.com/maps/contrib/113707328693873246899/reviews,5달 전,바다회사랑
5,지인 추천으로 간곳인데 너무 맛있어요. 얼마나 맛있냐면 원래 고기먹을때 밥 안먹는데 밥까지 맛있습니다. 김치가 너무 맛있어서 밥을 안시킬수가 없었어요. 근데 밥 자체도 너무 맛있어요!! 고기는 물론 최고입니다. 목살을 별로 안좋아하는데 저는 여태 목살을 먹은게 아니였어요. 여기 목살이 찐입니다.,yana yang,https://www.google.com/maps/contrib/115193922553350285621/reviews,1달 전,연남제비
5,"접근성-★★★☆☆
주차-★★☆☆☆
청결-★★★★★
맛-★★★★★
화장실청결-★★★★★
친절-★★★★★★★★★★

고기 너무너무너무 맛있어요
고기 한점한점 구워주시고
환풍시설도 잘되어있어요

무엇보다 직원분들이 너무 친절합니다",김범찬,https://www.google.com/maps/contrib/115119076070688683917/reviews,1년 전,연남제비
3,"직원분들이 다들 친절하셔서 음식이 더 맛나게 느껴진듯 해요. 가격대가 약간 있어서 그런지 고기는 당연히 좋구요. 직원분들이 친절하게 응대해주시고 맛있게 구워주셔서 잘 먹었습니다. 테이블 간 간격이 매우 좁아 내부가 시끄럽습니다만, 크게 번잡하지 않게 식사한 것 같아요. 저녁시간에는 무조건 웨이팅 있으니 일찍 가시길 바래요. 주차는 불가합니당ㅜㅜ",snagmi park,https://www.google.com/maps/contrib/103999630163477565107/reviews,1년 전,연남제비
5,"고기가 정말맛있고 반찬도 다 직접만드신다고해요!
믿고 추천해줄수있는 맛집입니다",신혜수,https://www.google.com/maps/contrib/113834755167656774534/reviews,6달 전,연남제비
3,"연남동 이베리코 돼지 맛집이라는 연남제비. 여기가 왜 맛집이고 왜 사람들이 미어터지는지 솔직히 잘 이해 안됨.
고기 양이 그리 넉넉하지 않아서 아쉽지만 고기 질은 좋고 직원분들이 잘 구워주는 서비스와 냉이 잔뜩 들어간 된장찌개(비주얼 대비 맛은 so so) 그리고 정말 특이한 계란찜이 특이하게 좋은 부분.
테이블이 좁고, 왔다갔다 이동이 너무 잦아 다소 정신없는 부분이 있음. 무엇보다 메뉴의 variety가 부족하여 금방 질리는 면이 있어 많이 먹는게 어려운 분위기임.",Junwoo Bae,https://www.google.com/maps/contrib/117520687286249276087/reviews,4년 전,연남제비
3,떡에 선택한 젤라토를 넣어 만들어줘요. 줄이 많은 만큼 감동적인 맛은 아니에요. 오픈한지 얼마 안되서 그런지 계산하고나서 음식 받기까지 동선이 엉망임,TOMMY HAN,https://www.google.com/maps/contrib/104334628901893524425/reviews,1년 전,유키모찌 연남점
3,젤라또는 따로 안판다 모찌  아이스크림 집  그닥 별로  ??,J.T. Noh (J.T),https://www.google.com/maps/contrib/116371671481832886037/reviews,7달 전,유키모찌 연남점
5,맛있어요ㅠㅠㅠ이미 유명해서 알고는 있었는데 이제야 먹어봄ㅠㅎㅎ 커피쿠키 녹차 초코 차례대로 먹는데 셋다 맛있어서 놀람 나머지들 궁금해서 담주에 또 가려구요...뇸뇸,고은진,https://www.google.com/maps/contrib/116617741772196187253/reviews,1년 전,유키모찌 연남점
3,"유명한 모찌아이스크림집.
기대를 너무많이 하고 가서그런가 그냥그랬다..
얇은 찹쌀떡 안에 아이스크림 그 이상도 이하도아님.",EUNKYU LEE,https://www.google.com/maps/contrib/109855012467321983137/reviews,1년 전,유키모찌 연남점
5,"지나가다가 인테리어가 너무 예뻐서 홀린듯이 들어가봤는데 진짜 존맛탱,,, 밥먹고 갔는데도 너무 맛있어서 남친이랑 두갬식 흡입함요,,,,ㅋㅋㅋㅋ 이거 쓰면서도 또 먹고싶댜,, 사장님 적게 일하고 많이 버세용??????",Soyoung An,https://www.google.com/maps/contrib/110816196402074249765/reviews,1년 전,유키모찌 연남점
5,"연트럴파크 맛집 뭉텅 연남점을 찾았습니다. 연남동 고기집 뭉텅은 홍대입구역 3번 출구에서 600m 정도 떨어져 있습니다. 뭉텅이라는 간판이 보입니다. 뭉텅 연남점으로 풍덩 들어가 봅니다.

뭉텅 모듬구이를 주문했습니다. 뭉텅 고기를 맛있게 즐기는 법이 있습니다. 특수 불판과 비장탄을 쓰고 있어 열이 강하답니다. 2~3분 정도 판이 달궈지면 고기를 올리랍니다. 안동 돼지농장에서 키운 무항생제 고기라 80% 정도 익혀 먹는 게 좋답니다. 바싹 구우면 육즙이 사라진답니다. 익혀진 고기의 맛난 모습이 사진으로 설명돼 있습니다. 뭉텅의 그릴링은 의무가 아닌 서비스랍니다.

살과 비계가 적당하게 이뤄져 있는 고기가 나왔습니다. 불판 위에 올립니다. 고기는 크게 자르는 게 좋답니다. 마늘과 대파 등 채소도 함께 구워봅니다. 화력이 좋아 노릇노릇 맛있게 익습니다. 집에서 먹는 고기와 차원이 다릅니다.

고기의 육즙이 풍부합니다. 팡팡 터지는 육즙입니다. 감칠맛도 좋습니다. 비계도 질기지 않고 쫄깃합니다. 고기 부분은 부드럽습니다. 기본 소금에 찍으니 향이 입 안에서 퍼지고 좋습니다. 마지막 고기 한 점까지 질리지 않는 맛입니다. 껍데기도 먹었습니다. 시나몬 향이 납니다. 쫄깃한 맛이 좋습니다. 술안주로 최고입니다.

연트럴파크 맛집 뭉텅의 상추, 대파 등 채소는 가평 대성리 농장에서 직접 키운 거랍니다. 무항생제 고기부터 친환경 식재료까지 믿고 먹는 곳입니다. 청국장에 밥까지 비벼 먹었습니다. 구수한 맛이 일품입니다. 퇴근하고 지친 몸을 이끌고 온 보람이 있습니다. 두 눈이 번쩍 떠지는 맛에 호강했습니다.

메뉴 *
뭉텅 주먹고기 큰접시 700g 63,000원
뭉텅 주먹고기 한접시 500g 45,000원
시골 청국장 7,000원
김치말이국수 6,000원

위치 * 서울 마포구 성미산로 190 1층
영업시간 * 평일 16:00~24:00 / 주말 13:00~24:00 (23:00 라스트오더)
전화번호 * 0507-1352-1572",호빵공장,https://www.google.com/maps/contrib/102367387446783380087/reviews,10달 전,뭉텅 연남점
5,"본점보다맛있어요! 뭉텅여기서 처음가고 너무맛있어서 본점갔는데 연남점이 훨씬고기가 큰데 육질이랑 육즙이 좋은거같아요. 체인점이 본점보다 맛있는곳이라니 진짜대박입니다
껍데기 안좋아하는데 시나몬껍데기? 이거 마지막 입가심으로 최고입니다ㄷㄷ",Junwon Choi,https://www.google.com/maps/contrib/113154965528986663091/reviews,7달 전,뭉텅 연남점
