사업장명,작성일,작성자,작성자 정보,별점,리뷰 내용,이미지 링크
스시지현,1년 전,yunee Jeong,"지역 가이드 · 리뷰 892개 · 사진 6,347장",별표 5개,퀼리티가 좋아요. 이동네 스시집중에 제일맛있어요. 웨이팅미리 캐치테이블로 하고가면 기다리는시간을 줄일수있어요. 사케랑 같이먹음 진짜 풍미가좋아요.,"https://lh3.googleusercontent.com/geougc-cs/AB3l90B4TzMqSartiLH5_-BjyMh2PxgimwS_lm-DwVH63Y5-DexZNpEq4FARKx7hO1OxTu9wQxrFO2gwG4bJUrHd_XMQyuakTQJMZNX34pQGJYA9lOkAQzyiGMWDUU-08yZJPtrgaRHnEA=w300-h450-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90AJjUTTF1kjzPJKOV_5viL-3HZL7yF8I4kQg93jAKpXLSydwCqKZ1ZLmgk4Rf9I7NGF0oLNq2-fFxvAVWCJGUF5yGCt55zc9ykEljlT58odbKnenbC4qZaLRu59_Vf7lno2KEY=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90Btj77ZddSz15pmZm3BrsuCWLvjsQzt8Csh1zgt1gms7RP5WXE68QHXzZxKLHDLuEXhqAKBe9nrlbtgFqRAio8SCAYBRD943tcj7cQ7otIrRSyQqeu6iB0r0EndHWsLoRRau87_PQ=w300-h225-p"
스시지현,2년 전,Haim Jung,"지역 가이드 · 리뷰 579개 · 사진 2,299장",별표 5개,"가장 인기있는 c세트를 시켰다. 차완무시, 초밥 12피스, 우동에 23000원인데 모든 구성이 훌륭하고 직원분들의 서비스도 무척 좋았다. 다찌석에 앉아 먹었는데, 셰프님이 오픈키친에서 초밥을 만드시며 홀 상황을 계속 주시하고 계신다. 인기가 많아 손에 물마를 틈 없이 바쁜데도 손님이 먹는 속도에 따라 메뉴를 내주시려 노력하신다.…","https://lh3.googleusercontent.com/geougc-cs/AB3l90BOpfXm5HgWjY4VL6pBVz2Hlgug0qhajAhVspZmv_3BPwTAZU8MyuQyF7Z-LK18hMPdYC-S0dqWS0WsN9vFo6hWn8NETil2jYb7PWdOKz9xTh8EJIMHkeQLOwTWIfV8kt540lgXAA=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90CfqTgvEsr1GXDjM12sp2aLO6yWUIdXfqpGVNX8rWVZEogDPbisprASkk8UbzANtLkfLxpE8KFMST7Bb-A1BW75Ft4Fnmg_Bn-F3VVSu5BKtL9e2RRj8BZRnNAzIFCIUB70UNnw=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90A56hlwAmgxUgXXCKrP-tLGM6FS--zwT-aCXhWU48LoLebklpfVuo1GcK1N5aAYawSHRDPVr0i6DmalA_jc4B9ILIAC9zyvl0_DxgKblfVAZ9YJrG9n1vZr26GCOBvZpRtg2PddTA=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90CJHNtR_CPd9z48z03XgYABHdlfuR_IabwrP4M9fGmnY-o3UrUFZYHli-kCAF18wghuYzZf2VEN9l_XTLiG7nFfGfogOF4is8lj_17CVnU11CQ8rJ3r0vT6PvMizTZumWqZvH3-=w300-h225-p"
스시지현,1년 전,휘기,지역 가이드 · 리뷰 62개 · 사진 638장,별표 5개,"연남동 #스시지현

스시야 마스타의 꿈을 품은 동생의 권유로…","https://lh3.googleusercontent.com/geougc-cs/AB3l90C73WKb_Coa9wAO59Hi31gDdfZOqbi53j5WnDTy9daaxd1hfmhUhBrF98CC0pcKllmlhyy61yiPPWoXgceUSSXUiG-72FRC3JfAfOJ7cCWMYOLWuTXJIFnjZeECCF0uKSZxOGUu=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90ArYGC3L9wpds0abDtFxCwccbGEGGivUjXrH1jio6EKfp0vEiyxW0RZZoU6IpytkXK67ItSz5rq_DQgMPxURkp-fm_SBitk-10GeXJpyYjAX04q_gBMzGJy3l65j2tihMPcOVQRHQ=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90CwTqqw_zqfpOtR1IPdfrJkN0VWhn9lBg_ppT98OeDGMA7UZn5JGxi7LybQb1vP7y56CKAtjLCYkA5vxXUufMWDtAVJr6WpUBawoCiUmtR0ve06eKfXqk7o0ahnIBl3FigEGMzs=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90AC3k25mDveT2n9oC7hldeSnOTPkZHzSABFgZqVzo3XAIL5CGgFLK5ybHxw8AUvPvR--awNHyW947EgAUHoc3flYY8ivhgDbmpFQ0sdWdewk_hn2uHRjhbyk0dCdfPxj_DRCxUCUQ=w300-h225-p"
스시지현,1년 전,김민석,지역 가이드 · 리뷰 10개 · 사진 21장,별표 5개,"경의선숲길 바로 옆에 있는 작은 스시 가게입니다. 커플들이 주된 손님이고, 스시는 남성 요리사 두 분께서 만들어 주시는 듯 했고 서빙 및 카운터는 여성 직원 두 분께서 해주셨습니다. 웨이팅 앱을 잘 이용하면 별도로 야외에서 기다릴 필요 없이 바로 들어갈 수 있습니다. 앉으면서 기다릴 수 있는 공간은 협소하니 웨이팅 앱 이용을 권장합니다. 점심메뉴로 스시 코스C를 주문했습니다. 스시 12피스와 작은 우동으로 구성된 코스이며…","https://lh3.googleusercontent.com/geougc-cs/AB3l90AaYJC0E5yfGTtLke2hz3Dq0zmyEn-TXvIA2I7HwWrlStIqTKHda68H045YRoM6u8qptiFnECTqBkg4oL59UVMsFQ3N-_jAzqBgpi9XkwuZIYTK1E40FBZ7lOWb8TpRLyNyqRpM=w300-h450-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90A6RvsJBvgQAcOLSb1QJGOXDKc4X_CDONYDUGWk2EXE9DsDI3QLLasZtptWD3-Fz9XiDL9O7IgFbq8b58YCkBfOZtuFtFMHB2GvbhbU2Hsw7AaIFcg_a4159L6oMDxI1NGYrlQh=w300-h450-p"
스시지현,1년 전,오승인,지역 가이드 · 리뷰 18개 · 사진 11장,별표 5개,"홍대에 갈 일이 생겨서 맛점하려고 맛집 서칭하니까 여기가 뜨는 거 있죠?
가격 대비 퀄리티가 세상에.. 말로 설명 못해
모둠초밥 A세트와 C세트를 시켰는데 막 저렴하지는 않았지만 가격에 납득하고도 남을 맛과 퀄리티였어요 >ㅅ<…",https://lh3.googleusercontent.com/geougc-cs/AB3l90CYr-AFpGWLw5C1jIpAvI9Cni7tffWrAO6TATS_Ajzj4MqsNkb-wR8zEsJQ1J2EU2kvwhDmh1QreqgKq1m0vWYOZSqmDH-TwM4nCmtvPnFsaRZAJFDlgmN9YXRLgFI77wAufAVN=w600-h450-p
스시지현,1년 전,이주원,지역 가이드 · 리뷰 108개 · 사진 346장,별표 3개,"줄서서 먹는 스시집입니다.
밥에 다른 것이 되어 있는지, 다른 초밥과 다르게 색이 있습니다.
먹는 방법에 대해서도 약간의 디랙션이 있으니 따르셔서 드시면 좋습니다.
무난하게 먹었던 좋은 스시 집입니다","https://lh3.googleusercontent.com/geougc-cs/AB3l90B8sRVW1Y1D6JSN5Wt05woaMVbYHkV-ojXoRPCUDP5pRoiyIf39rnqh2OZujxWLRxDTBFWfYg6WQXRJVYwMv2_x945vZXlQPnby-KnKcB9zxsCghlDtQbS2CYnfCIg9dx2hiIk4mA=w300-h450-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90CM8cOyfRDvnNUKdrxG0OFmpmKQYlmNBBalZO7QQnrfRNrmRPS-F5BvceR9DUiAOWbd3agCO2QLaqB4y2suMY-5i4-OxGnogaCrsIWbXGKtRWPeIShplRsYU3gt_DHU5FmMySQ=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90BdLBiyFjXFxDNDPdJO60ioRz_xFnlTH60zeTvnrHMw_d2SMKqB0Ja4obx1PAm1YhoHj_cbVA41uQ52wJunvnzdaY-EmqiIU29S2oVckV3qdAmVL86Qa83hzHK3vIcdvkaa9_TSBw=w300-h225-p"
스시지현,4년 전,EUNJEONG LEE,"지역 가이드 · 리뷰 231개 · 사진 1,039장",별표 5개,"만족도 100% 재방문의사 100%인 곳입니다 맛있는 초밥집 추천!

2020년 9월 14일 방문하였는데 개업한지 얼마 안된 듯 하였습니다…","https://lh3.googleusercontent.com/geougc-cs/AB3l90BlNwwGJ03AAP_V3QmkQJUJk6OoQOTaenBxuGGPRK_jLQuUWO0AkHFPIG3SkXCxA5OPd6dwOjCpYdPluc82LY-Q4kevqzZGQ-EvBAoe_6sO3kDNfOsZL8UjAyBUxmbByUk8_9qggg=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90CH5Pp5P7mvHZyxznnkulDMEsJerkYj-Xn3wn__anruoymHUUWNyx0ogGcmbga6O8P5i5thKdWsqKJBuVF8b2MYbyL7onFdJBssWkI-9_kGpS9wsnO3h1qns77aPUVYKId3yOIn=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90Cx4h32YjzMzbIMrEsFdQgkiyx73RjkCeldyYnUeeBoIia7SE4NwPMOT7Duyk1gazHLFTj7OMm_eAyaRk5miqUhQ6lBtffmw7HSnH2KzDMxbKIOeWRGM7FZQ75OY_gS77f-MmVddA=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90DySNHjkVOYFrGiEv2gP5PoYWQfuwd0yInTnk4sYqAMHQdtcTJCtuBm-dxI7V7unT4nU_5ybBJ5CNU3kE2eTIqNybK63u0JAh_ZsxVzsDfliFEO6xME437MENshjCd9V7r6ARQh=w300-h225-p"
스시지현,1년 전,ㅂㅈㅎ,지역 가이드 · 리뷰 41개 · 사진 56장,별표 5개,신선하고 밥양 적당하고 맛있어요. 같이 나오는 우동도 버섯 유부 미역 건더기가 실하게 들어있어요. 국물이 좀 짜지만 맛있어요.2시쯤 가니 바로 먹을수 있었어요.,https://lh3.googleusercontent.com/geougc-cs/AB3l90ANdHoL-slOLr4CbtU_STFGD_zVCdMA_EAmulDwSdhHOFbOXqE803WluKn1D0awn9iFfoccMOZwd_RgwxkOsMOBmvBg55xcr6qV_eKnwtK2Inil4rEh5W7sMXczaEe88xyI4ss=w600-h450-p
스시지현,3년 전,D Wland,지역 가이드 · 리뷰 161개 · 사진 699장,별표 4개,"20000원인 스시세트c는
사실 가성비가 매우 좋은 초밥세트임…","https://lh3.googleusercontent.com/geougc-cs/AB3l90BUUtucEVjE0Fc5kJ6z6w-gA2jQh8FmDgDPYoKEhSg77mSF8mpDN4pcCiaHMJbt_UwZILLnPgpF_aGVboCV1CuXwWe_sVWvvbjTuMHeh3JvY78tPX-XQApoNNAWy6yTJ0vh2dA=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90AxhHbUBltBusi1A978cN-2sl3zQ0izB0qSepIeFnfVR0T1ATr7WOL9VQSv9PmNw4mn3ItV_WL0c2dhGsUEInjWHO7cccAEelR3zSD5fki6Ev9rohlbu8qp1dd4ii4_n7tIMxMqRg=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90ANOR7ZC2IKLKpPM_DP7eUex4tX4toZ0uWaDq73J-3hQv1NmOCIcCRPi9xB0D5FDokSxr1eyWmylFt3geDp27PUPeJONdsI6kLI0UaXK-VY9hMhKdGLjT84EfCe96nKhwdZQnvx=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90DUu0my4D2MeMSYpczMa2x3l0_Cc_GG8t7HTKmIPCj4m_-oPKZ3wNBhze6LHzrTI3mhIbQ9LAfaZVe5oHjAQGky-UeiFLE0UOT29IPWUTKu43USVqw-kIa3bTaaFsQts6Bkg70Gqg=w300-h225-p"
스시지현,4달 전,Imyore이뮤어,지역 가이드 · 리뷰 16개 · 사진 18장,별표 5개,"와, 왜 웨이팅 하는지 알겠네요!","https://lh3.googleusercontent.com/geougc-cs/AB3l90ABfNwjiJCkIYU4YvRvIHSC6LsvX8r91iiLue2D26i59CKASpdGR7vHYS1rOMf6jEpuV7J098oi4pBnnAWN88G4Lw0aaHV7ddkloLMZwBN7Vgn4MiimE3vdxJ5VVoRuUCxAyFZtRg=w300-h450-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90ApFiBDPQJtmmsADNIhS-CJv01sGxwRMES4y8yzcjao5Cz2B8swNPd7RdZHWiIz6u7Tp-85kPH5qYk6N70_SitQ8WvRbqBX3HaHC8IRi7cD2fUkF-DDFhupCZhrYeGh7ZBAyKRK=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90A9TmkZI1Ct2u6g8-ID5poR8GbUmP94fiwxPMP9lumR5-si_laroAWuw7A7iPMlUvaHiL5fT4X1lZu6jydlDJBSDfUycBwJ5S6IRjuWsZ7bQXHYbkU_MeELWDcGtHUsEs9u20_F8w=w300-h225-p"
스시지현,1년 전,한엄격진지근엄,지역 가이드 · 리뷰 165개 · 사진 124장,별표 5개,"맛있게 먹었습니다. 초밥이 최고로 맛있었습니다.
초밥이 좀 쉽게 부셔지긴 했습니다만 맛있었어요","https://lh3.googleusercontent.com/geougc-cs/AB3l90COdrcw_SgRggpRNFE5fadUs4sHd6vDLTdpqEJOrIf47qW1qVUPkN4jxY0FUKwWZp-_YrDd7vYMWuemMrPelekjsYsu1VHrMtVVUQ92q2Q07v_pL-qwxhEGqHXN-T5_KxsjS8M=w300-h450-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90AMl4fziAuRZyMM4iDuxao8iElPdvQbVBDoqzb-W47KI9HF26EOs1we7UQxSqvu57QKp1rccSIZcKWEoIoyXojogHWcdNdxvl5qLJPgZcZwHKeL3SRb4w7plNdFM5werMjRIFH7=w300-h450-p"
스시지현,3년 전,Jins (Vors),지역 가이드 · 리뷰 251개 · 사진 584장,별표 5개,이런 오마카세 판초밥이라면 환영 받아 마땅하다. 오마카세가 주인장에게 전적으로 맡긴다는 의미를 지니고 있기에 그만큼 손님에게 신뢰를 줄 수 있어야 한다. 밥에 힘이 너무 약해서 조금 먹기 불편했지만 전체적인 맛이 너무 강하지도 약하지도 않아 좋았다. 샤리에 기본적으로 간이 되어 있어서 간장을 별도로 찍어먹지 않아도 은은한 맛이 느껴져 좋았다. 그리고 정말 오마카세에 가서 먹을 법한 초밥들이 나온다는 것도 강점이다. 2만원에 이런 초밥을 먹을 수 있음에 감사하다.,https://lh3.googleusercontent.com/geougc-cs/AB3l90B_HsDyLrayIl7m8oWOazanp5lOEOvkDdKPOjZCl0jbpHcDNY0qudhQtleYIQ82S-TFh8jSMvDdjd5k3O_KOGv0E473kN1hBqHqDSoF27UlS4-a_msNe8FjBT8Av46nFQyh9jL-=w600-h450-p
스시지현,2년 전,EJ Kim,지역 가이드 · 리뷰 83개 · 사진 169장,별표 4개,좁아서 대기가 길다는 단점 빼고는 다 괜찮았어요. 스시 밥은 조금 짰어요. 우동국물도 조금 짰지만 양이 적어서 다 먹었어요. 테이블링앱으로 줄설수 있어요. 저는 가게 앞 패드에 대기입력하고 근처에서 산책하면서 카톡으로 순서 확인하며 시간보냈어요.,"https://lh3.googleusercontent.com/geougc-cs/AB3l90A0TkhqpU0VXgl1N0stbOsuaw8OJqJ0OrZrfxjquflNp5m8eZZKNCJiiIOvuM0NA8_pmU5K0P7LxEZpoyLxXPQu6J3XnR7b60XoCiRVc5kH-9Y6D50K-kAHKZOtksShA3iBP4MlpQ=w300-h450-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90BZxwOQCnEgEmgM6CzmlCdJGNOXrOODe5DTgvkNmVEcQat2F1GkSQ96qfX_SNqmKCzkLgJbohR7-3DrnVkCsBM-dyS3LjEDhMTXmikIKV9luYKKRUNQwv-m-k1UuPxXSEreZl89=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90AvwK32piLPG6u1vnMXacux-r044k_5GfCnLy5LPNZlBdhiKMTQCuCOS1u7a9-Es5XQFAWMIx4ymdDNOSb0zpr-SSbB3_ULQxHLQZSn-96to85uQlK-UHgsfnC92sOxWnQeuuCA2g=w300-h225-p"
스시지현,2년 전,heejin chae,지역 가이드 · 리뷰 28개 · 사진 137장,별표 5개,가격대는 좀 있지만 충분히 제값을 함. 음식이 전잔적으로 정성이 많이 들어간 느낌,"https://lh3.googleusercontent.com/geougc-cs/AB3l90Bw7dEMxGUI9YHBBBSN4hTYLNEtb79Ff6gEV8-oQeu44aAvIDPKwBhcdYHRXiepKSyUue-sNG00MF60E8P1Hi8EKnaoCAd_3YKOQWIR2-BN72BbHOkmINV1flZTxkCiThVLhP5e=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90CPs-LSfBpYXJ36JTJnWvKqswGKQCWHc9Uti9WGR4HH581XQZ4BARNeqgOCnwLDbR16ETRziJU8BaExsItWseMoKvzrma4eVncAb8PehIGkJmRGK66jEH5i6nbcpAosylEnWlx80g=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90DO3A6i3SjK44geSRRAeEp0qTC239z96AeISXPmhaQ870g6V-B1HLBgkAHS-ldQCQlyVySF96p_OPwptRV0RZDN4yKydUounUZndylMeh867GrFrk0euU1aXHtPHGY90jP_2wI=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90CMJx16EFqmw28Gg4bP2zmCV4W00U0fosnQTAP-CABqzR4qghNaJD9TQ60cGindznOonFFyre9TT4-U0HBLYMzB4WyDe6rbe1DYk7kBB4AeM_NfYMvr3rAYFXIWwYV3ti-fJinoUA=w300-h225-p"
스시지현,4년 전,MJ Kim,지역 가이드 · 리뷰 276개 · 사진 782장,별표 5개,"연남파출소 근처 작지만 정성스러운 스시집.
만원 초중반에서 이만원대까지 고를 수 있는 코스 메뉴 만족스러웠습니다. 일단 스시가 신선하고 따뜻한 차와 식전에 주는 계란찜, 기본 찬으로 나오는 절임류, 우동 등 디테일 있는 구성도 좋아요. 사진은 만오천원 코스.","https://lh3.googleusercontent.com/geougc-cs/AB3l90BPVvMSnGB17egmaXOYR63UDxWMUDeWmMNdhnOm6vm8nUh97qJPiSktJ6COAFpVuCAo4aUhzpJzhitBysSc5kkN5snOYBpdrPoslJpcSIR6y77Lb72Jbr4Cc3A7Id9SWHPKaBfV=w300-h450-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90DhUMn2UFy79Dve0V_UskBmYagqQSXW_D08PaNLW3y3CYTmVEjnh_jAGap8OHkg8qMKgz1hq1gLH0GkC0traGTaNH5VuVYej_LsG8nF3sABTE6wvRi8AWkQwWwoBSc3IGSnNAnbYw=w300-h450-p"
스시지현,1년 전,Toast Hanui,지역 가이드 · 리뷰 274개 · 사진 932장,별표 4개,"오랜만에 연남동 갈 일 있어서 들렸어요.
작년에 가보고 괜찮아서 일년만에 방문
가성비도 좋고 수준 높아요. 직원분들 친절
매장 청결",https://lh3.googleusercontent.com/geougc-cs/AB3l90BVBjNoQ488vurFcw4eof-mcGv7rDjG6_chmeOZCPjftk3WsQIZditvT0UUfi0YbAIljWJUQu3QuYraYFrUdm4vQ7SAOkW1ZemXL7gZzz3T7Pr3WT-F-ss8MUcMtMLOFzLem0WQ=w600-h450-p
스시지현,3년 전,윤윤,지역 가이드 · 리뷰 55개 · 사진 1장,별표 5개,"굉장히 훌륭한 가성비다.
물론 오마카세 만큼의 그것은 아니지만
2만원을 내고 그것을 바라는것 또한 양심없는일이 아닐 수 없다.…",https://lh3.googleusercontent.com/geougc-cs/AB3l90B_NGmnrKFqh7gdW_kw6xDCx48eQ_U6zpdtu80L9KohQKduz30kFdRb2FkzLBSc2cFYgejoBt6gXyaV4i8Dcma4SAbLgVmQIKiY3NhpL0B8FGCcfAxJ9TcRIgwb1bZBBqNhLNJ0=w600-h450-p
스시지현,3년 전,쯩유,지역 가이드 · 리뷰 252개 · 사진 584장,별표 4개,"스시세트 c
다른건 모르겠지만
가격대비 훌륭한 구성과 괜찮은 맛을 경험할 수 있다…","https://lh3.googleusercontent.com/geougc-cs/AB3l90DzrDqPU1JASNR7Ut-997_Le1QYxxXqTW594NwcSSpuntfLFVbSWORjs3PbVO4v353RJMu1aN-5qUO9I5werLGEZS099393W0axhjq1TkSWS1VSGxbQcuDHNmM7OC4WGgzAG88f=w300-h450-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90BF6Lj4Nn1cJIPht5N2dox4wZYKScJHwSHADiaHTZGCFWeqQrGXqpNudYbJubah4JZlLMxtD9DLrfaUpgQQYTSSxPJYi8vt33vvhDAwEKXZUABc8BENuf9M2EWWDNGDlVZ1hsAi=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90CsfexjafOyWYRRBprrfAxVWpWf_cIUQE1194Vld2ZWaN0m3yUWazLT_OlSqz5xG6rL_6VY4BJU5a6K5Oux-o0NMU0kPSIvI_-5k-fxkfiSba1VNbfPCoFP9-6XkySfPls7Zwy6=w300-h225-p"
스시지현,5달 전,oreo o's,리뷰 6개 · 사진 11장,별표 5개,항상 올때마다 만족하고 갑니다,https://lh3.googleusercontent.com/geougc-cs/AB3l90BhD1M5QOqU0YzK27JkAjfMQiBqQqUC2jsjsq6W3QNrV1RG6-D5RXNWHAYgYTmbQ0hbfW87az8pXcIgEnUcgxeZG5V3AqMtlgkmIIJAL9IZ9UowVMmB0kwgfe9iradTatJzKIia=w600-h450-p
스시지현,4년 전,김.H.K,지역 가이드 · 리뷰 149개 · 사진 994장,별표 5개,"11시30분 오픈.
일찍 안가면 자리없음.
가격에 비해 초밥 퀄리티 좋음.
사진 모듬 20.",https://lh3.googleusercontent.com/geougc-cs/AB3l90Dok4JuJcZGSaMEE1WCf7YvWeycN2muyvfoFCWE2FaltWyNO8LLUIq9k8NP5tEgEyxLPKV9j9FcBhwCAPcjftTPXleutDvDCWYI1PT7Ye53ds20NyYNvHwvu55BFjpnuaC6uwEp=w600-h450-p
스시지현,1년 전,기상준,지역 가이드 · 리뷰 11개 · 사진 27장,별표 5개,매장이 넓진 않지만 초밥에 회도 두툼하고 맛있어요,https://lh3.googleusercontent.com/geougc-cs/AB3l90C0iMUhZ9rZNIC6kcXjYmQ3uPoV66I4Mw_1bdUkZiDDHt1DrrREhrnQgvvy1KsMjJnx2lpFbdsCttho3vnw1BxTf_RXER1EuN1tHvzD7i0iCNiq95g_bjaQQ5gE8mS2VYgC7TzV=w600-h450-p
스시지현,4년 전,Y.,지역 가이드 · 리뷰 344개 · 사진 571장,별표 4개,"회 숙성은 엄청 잘 되어 있고, 밥이 보통 초밥집이랑 다름. (좋은쪽으로)",https://lh3.googleusercontent.com/geougc-cs/AB3l90A8xEVrkb14LDeJQXdzZ0kQ3Lh1vSvzhEaNjDwePqFl1hYABORT3bNfSEgoMoooA2Gkxwi3Zm9i8ZAV7vBOwwy6m6EYs0rjcIvDAToXdZ39VJ--947O1QdfcLsIeAh6rQ_E_-By=w600-h450-p
스시지현,4년 전,Haze,지역 가이드 · 리뷰 74개 · 사진 155장,별표 5개,"굉장히맛잇었다. 또가고싶음
소개팅장소 추천이라고 나오는데 소개팅을 하기엔
매장이 좁고 협소한듯하다
혼술러들이 많았다. 나도 언젠가 혼술해보고싶을정도.",https://lh3.googleusercontent.com/geougc-cs/AB3l90DUW-tkKMuJVl1PRE05TO4vueNzgtQJWIIyvSv_WLtxTIPGXeEfUP5l5ps8lPuLBvvhYfJJ-arPL-BxgLaH5RLx1nVWzd8JUoy0V32gsoQfACd7T68rVjhJNN6BBaG0rM0gxBQ=w600-h450-p
스시지현,2년 전,lee yenie,지역 가이드 · 리뷰 82개 · 사진 124장,별표 3개,회는 적당히 숙성되서 괜찮은편인데 초밥속 밥이 너~무 달아요ㅜ 많이 아쉽네요,"https://lh3.googleusercontent.com/geougc-cs/AB3l90CR9Xn05jggGru4WizMeUszHbFt341eWUXTywD4cuN99osd7E4oONhmXVcNyohR4djCVdwMOgdC8dLIlNn1wQwLpw8gKncbCj5dWJ7uMfOXVCSOwPEj2MZU-ux37qQ7gvBDi9A=w300-h450-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90CVeVMsnl4BPAdKjlE1DGCLqIQTgXyNdPswCFdTmQmxvNxXHpr_ggs0gs7EjLTddNUWrMYAtqlrowimV-fdOTsSysma_bH6_ssvojOLJNLkQDbu3Ixy2vmgjaP8xfPNvhKWGCP7GQ=w300-h450-p"
스시지현,2년 전,_ Haruin,지역 가이드 · 리뷰 10개 · 사진 49장,별표 5개,추천으로 갔는데 생각보다 너무 맛있었어요.,"https://lh3.googleusercontent.com/geougc-cs/AB3l90Dl8nH4-RjV8LNPWzWnwNB4D_evB8UfW7dRqXgQWsU19JzSqlykINqr9bvuzqa6ps1E-4xdIhEde89nVuPaU0VFs09R9S3eC1z3RuWyi4GGzu5eTAipFljOPgoQv4cie-SI-4zY=w300-h450-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90D7TchSFD568BmuECvQcbHnaQNKk3sBv2iPBYFCfQqKJOzsY5rmOKEOZxKUaLWyms9xMhr6p9pkupSoDoju1D-pEyFzQxN5efaUlpbgwu2btn3X65sTKNF3KlRl-fJ6JTKKNohvRw=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90CbEcjJEOUPAiDqTXLBINgGhlAkrBKWUrBstFCI5Vh6QzmKGWCIiEhg2hAB2mdQUaGWhveVMtLbWR1Wo-8C_qwgKwenkSkeequWXEnk3CKx-blvMMDpEGH1kTR9p5zmL5ieYNNd=w300-h225-p"
스시지현,2년 전,Suzi Kim,"지역 가이드 · 리뷰 946개 · 사진 4,658장",별표 5개,날에 따라 맛에 편차가 조금 있긴 하지만 대체로 맛있고 가성비가 좋아 자주 방문합니다. 테이블링으로 예약하고 방문하세요. 성업하시길.,https://lh3.googleusercontent.com/geougc-cs/AB3l90A4E2FOeiz9MAPAuj24hQbgPxP9Ec52ojgckhcF4XsvczHtyrCN6EiYLBYL6LqNb6Jlr3zjZ79DfqwjdHiQgZlI1Dje5qJoKh7kG2MCBQu_PqxZdhiKgp-yulT9fDAtZtZIsbiK=w600-h450-p
스시지현,3년 전,류지니,리뷰 64개 · 사진 79장,별표 4개,아담하면서  있을건 다 있는 초밥집. 맛은  만족하고  나왔습니다.,"https://lh3.googleusercontent.com/geougc-cs/AB3l90BPmHqL2mS6E68AbLAVOyK-Zp2i1_8T71p-Lnt81yAemnvQFsFkhfPqgdWcRbmEKutGgcMOMprn_LXJnKJVsyif2-OO6spyxz9KVs3aP74PeXKO-4xUzi4HsjwOe6078YXelOV1Uw=w300-h450-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90AwMF4EO_5o6UtN6WgnerxExD0WXmpnUP8JqLx1Gof7Htou_L4-2TTKqYwddoNOFgA7L3Lopq0w-v3YIStdC9b0bDRWN-s0_IJ2qqhLlbm8dZofmO1HnxboTCiRF0TjNCFSXHqd=w300-h225-p
 https://lh3.googleusercontent.com/geougc-cs/AB3l90CrzxtZm2hpu0y8YAYnQoBJTIpzhssFEgkBuEmvG4_aliqoKxDVZios4p1-0hmlrpVDm7a_K6K8WKVSqKLur7MxTt0Sjl17Mr0jlCe9NEdIf2tclg5Sthylv5jRl59WCwvhMKHJpg=w300-h225-p"
스시지현,3년 전,나선,지역 가이드 · 리뷰 109개 · 사진 226장,별표 5개,"전복소스 개인적으로 좋아해서 반가웠던.
가성비 나쁘지않고 맛도 괜찮습니다.
이게 2만원짜리 c세트",https://lh3.googleusercontent.com/geougc-cs/AB3l90CI6M-ME0I0DgwYd2bLRk6GMOh2UWtA5zNSRcg6utCdnNyGfkBpKWLNzW14q0GHugobWk8u48KAMDBZ1SPd1Z0aFDxg3k-aWOcPs3Lu1IZ3aPWVgQoTFrQpXPLZmvJGYxxPFmJnDQ=w600-h450-p
