사업장명,작성일,작성자,작성자 프로필 링크,작성자 정보,별점,리뷰 내용,이미지 링크
평화연남,2년 전,sukhoon Lee,https://www.google.com/maps/contrib/100066303936422678793/reviews?hl=ko,지역 가이드 · 리뷰 71개 · 사진 21장,별표 5개,"생각보다양도많고,질리지않는맛,싱싱한재료들!
맛있게잘먹고왔음!
주차하기가좀불편함!","https://lh3.googleusercontent.com/geougc-cs/AB3l90Ai1Re--CuGKNPqaMWxtkMV3KY69KT8Yv7TmclhBzKTSBIOFrGb86U7JVaVKnTw03PllQzIC4UFOyJyNACpEieOK6owxV7JkG8c866j1-Yc1zvYoInqkSa9v1bGBDuzRjT5ZLTH=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AjGZfyilx3q4SNKgfcWV9og85jQQXLhZEzywm036Lq7E2ahZYsKUSBtVquXZzKjcpnRpPW8WI18VNuhERzgrX43QBECKDNWb6R13RsfGpfIs3JeI4yPBwnazGSGYDLd-AnhhrH=w300-h450-p"
평화연남,2년 전,Gh Lee,https://www.google.com/maps/contrib/113158918018831003432/reviews?hl=ko,리뷰 11개,별표 4개,"재료는 신선해보이나 특별한 맛은 아님
2인석이 많아 웨이팅 너무 김...",
평화연남,3년 전,JY JO,https://www.google.com/maps/contrib/110705775534156663568/reviews?hl=ko,"지역 가이드 · 리뷰 1,394개 · 사진 1,769장",별표 4개,조미료 맛이 덜한편이고 쌀쌀한 날씨에 어울리는 메뉴입니다. 주말에는 줄을 서야됩니다,
평화연남,3달 전,jinwoo choi,https://www.google.com/maps/contrib/112373108352728607268/reviews?hl=ko,지역 가이드 · 리뷰 589개 · 사진 329장,별표 4개,낙곱새를 좋아한다면.,
평화연남,1년 전,먹방여신수민,https://www.google.com/maps/contrib/104702317431168811303/reviews?hl=ko,"지역 가이드 · 리뷰 693개 · 사진 1,917장",별표 3개,"고추튀김을 못시켰어서 아쉽...
낙곱새 기대를 너무 했던건지 그냥 그랬음 ㅜ",
평화연남,2년 전,고봄니,https://www.google.com/maps/contrib/100244474806010255486/reviews?hl=ko,지역 가이드 · 리뷰 20개 · 사진 10장,별표 5개,가격대비 재료도 너무 낭낭하고 맛있어서 두번 갔어요,
평화연남,1년 전,Tony Yeo,https://www.google.com/maps/contrib/118185374684250645537/reviews?hl=ko,지역 가이드 · 리뷰 165개 · 사진 36장,별표 3개,"부산보다 금액대가 비쌉니다
맛은 평범합니다",
평화연남,3년 전,이명길,https://www.google.com/maps/contrib/114733575425650029058/reviews?hl=ko,지역 가이드 · 리뷰 515개 · 사진 91장,별표 1개,낙새곱2인32000원에 공기밥2000원 겁나비싸네 여자들만많아요 짜,
평화연남,2년 전,1호센충이,https://www.google.com/maps/contrib/104782719415256941227/reviews?hl=ko,지역 가이드 · 리뷰 489개 · 사진 761장,별표 3개,"푸짐하긴하지만 진짜 무난 평범 그 자체
국물이 많은 낙지 볶음맛이에요",https://lh3.googleusercontent.com/geougc-cs/AB3l90AECjw2Jji9hp05qhBVatKuKt4SRjp_20KVBp6LdUUNYv63nvdO0QYuW0Giy-BCQDOnGEUm1kPNLLw15gAlTYul4gJncNUNXjxHdsKl5aNkL4fzxFnpQMWJWWwRt1mTVo89kr0xiQ=w600-h450-p
평화연남,3년 전,ngn,https://www.google.com/maps/contrib/110492564883768364285/reviews?hl=ko,리뷰 51개 · 사진 38장,별표 2개,"그냥 먹으면, 그냥 먹을 만하다는 정도입니다.
줄서서까지 먹을 맛집은 아닙니다. 줄서있어서 괜히 기대치만 올라갔습니다.",
평화연남,3년 전,건강한돼지가돼야지,https://www.google.com/maps/contrib/103728980209517747915/reviews?hl=ko,지역 가이드 · 리뷰 68개 · 사진 36장,별표 4개,낙곱새 양 적은데 많은데 양도 많고 맛있었어요,
평화연남,7달 전,B Happy OzzanG,https://www.google.com/maps/contrib/109211539030661317833/reviews?hl=ko,리뷰 12개 · 사진 2장,별표 5개,"맛 최고
가격 최고
모두 최고 입니다.",
평화연남,1년 전,멋고,https://www.google.com/maps/contrib/107493473652609614665/reviews?hl=ko,리뷰 1개,별표 5개,알바분도 친절하시구 너무 마싰었습니당,
평화연남,3년 전,SJ Yoo,https://www.google.com/maps/contrib/111537560623341288702/reviews?hl=ko,"지역 가이드 · 리뷰 1,103개 · 사진 6,902장",별표 3개,고추튀김같이 드세요,"https://lh3.googleusercontent.com/geougc-cs/AB3l90BnWB83Y0yFnLYsNiY0xWyKzmvyFGE1VshGpjMtjK8p_Arwj4VlV_Bhmimoh6DvtZYidH1HjV2_G7YZnRWjWkxCdCUCwnJ_HkMjhZj_aCH9emf-y2PYxGrUHT-pYT4pbO07Nox1wA=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Bzz3lcQY5tSQAFAhagpe_LAxp_7oXbxyYAgcUKw3Wq9gb8Hn5ZmoXqtaA9IkfjBmCguodF7DP2HzRtfWq6KH_-WcvRL2TsEFGaVe3cjVEwMiQ-GhGzahxGMANuGT1SYvTWZl7K=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CorCqiwLVBPytIDrCHp2SsjQyMJf3F8GocT4QVA5J5XT7wZRqZQBYXXYxrLdMgtHY0-lMUjhjFbl_OE5dCvNHJZpEPBKROSYIi2IiCyUgPJIl0TLhP3BNZhVeChKiwGLMO1nNCbQ=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Bq9xZiZQDH1rM3wHn4AiQYcUgqDB62XYePyTBcc5HIPbKNRu8DunN6KFC5DBG8AqXxnoLDgBlsPCqTBgPVyXLY0kpO5QqqtHGv9giuFqCeicPmG2NQp22N_lqTZkGqPxLx7b6J=w300-h225-p"
평화연남,2년 전,신훈영,https://www.google.com/maps/contrib/110601398736220527782/reviews?hl=ko,리뷰 17개 · 사진 15장,별표 5개,양도적당 내용물도 적당 간도적당 마무리도 낫배드요,
평화연남,3년 전,보바리쌤교실이야기,https://www.google.com/maps/contrib/118245165139616838491/reviews?hl=ko,"지역 가이드 · 리뷰 111개 · 사진 2,670장",별표 5개,"인생곱도리...
부산 해운대보다 맛있어요",
평화연남,1년 전,서영주,https://www.google.com/maps/contrib/111964392669156220426/reviews?hl=ko,리뷰 6개 · 사진 3장,별표 3개,맛은 있는편 이나 또 그정도는 아니다.,
평화연남,2년 전,김성호,https://www.google.com/maps/contrib/117363185990008545600/reviews?hl=ko,지역 가이드 · 리뷰 291개 · 사진 1장,별표 4개,소문만큼은 아닌것같기도,
평화연남,3년 전,Choi팬케이크,https://www.google.com/maps/contrib/118438004866002982115/reviews?hl=ko,리뷰 3개 · 사진 1장,별표 5개,맛있게 먹었습니다.,https://lh3.googleusercontent.com/geougc-cs/AB3l90BoSiZr3OPoUybp402XOnygDIrvXOFe3mQf176T2zBLayShJB12fE7wLr8Uwm8cc80LMVslJKeNvBRzxOYLkLBAxaJzpQEmr3XTr4Bnqrv9_W3zGrjPHMNI8GUpCeKyGkRLPocEXQ=w600-h450-p
평화연남,1달 전,김태군,https://www.google.com/maps/contrib/115682084763641854232/reviews?hl=ko,리뷰 2개,별표 4개,그냥저냥임,
평화연남,3년 전,이상우,https://www.google.com/maps/contrib/116789665067424040117/reviews?hl=ko,리뷰 8개,별표 5개,아.. 또가고싶다,
평화연남,3년 전,조경진,https://www.google.com/maps/contrib/116500861478250780707/reviews?hl=ko,지역 가이드 · 리뷰 769개,별표 3개,굿!,
평화연남,2년 전,방방,https://www.google.com/maps/contrib/115676829034333406009/reviews?hl=ko,리뷰 32개,별표 5개,인생낙곱새,
평화연남,2년 전,박현민,https://www.google.com/maps/contrib/116451869704970454473/reviews?hl=ko,지역 가이드 · 리뷰 368개,별표 3개,ㅍㅌㅊ,
평화연남,2달 전,bit2爺さん,https://www.google.com/maps/contrib/103599105532826952413/reviews?hl=ko,지역 가이드 · 리뷰 398개 · 사진 861장,별표 5개,"여기는 너무 맛있었습니다 ??
낫콥세로 다른 사람을 별로 모르지만, 여행 중에서도 1.2위를 다투는 맛이었다 ??
다음 여행도 반드시 가는군요.…","https://lh3.googleusercontent.com/geougc-cs/AB3l90B17wwhLltaBbMP_17ugmMrCfUd6g5cJYAYB4I5Q8w-KjdmXAkkN9U1Q7njgSd_t4HMh8uOR8UQxyaG_ANpG4qVe_E3lRXdyzDer4on27oQriwNfw4KO7BSPMAH-JMM1JnIfR8q=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AUOepCDqEpFds0o00ctD9B8wP5E87bmweD8YmQxVynUKILSCuVd7fFJZ5bpwQpAR0XrxXeMYsOrlO7Fq1-fEApEAd4JdHHJFD6f6zAdYvZYlRIg4jQJ1gIzMfU-SUd32ftiowP=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90ALq5jkLNdTgs1JXzhSRk1WgxxdAPSK5aL2-r3j4FmKJrUj7ieAHZpJaOYCmXydqbje_z3c9IXLUBav1WLXE-7MinUn4kgclE8UZtNc47VOzmJpt-r5UcxJItz4cuOQixFfM8FpEw=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90D9o5sBR_-_IVNg3hb2J0PU2KWh7HZyiuI0_y-cv-XCbeGcYgbGrpJgiODe3TbqJXMhZw_8bdW8_C8mc2WC8lMzSaTxra-KGYY2JrGqaUaQia0UBOpHal3-wyigu55Rv20_DPqV=w300-h225-p"
평화연남,1주 전,ああ,https://www.google.com/maps/contrib/106778038903483403650/reviews?hl=ko,지역 가이드 · 리뷰 19개 · 사진 17장,별표 5개,"굉장히 맛있었습니다!
밥과 함께 18,000원 정도",https://lh3.googleusercontent.com/geougc-cs/AB3l90BxC9BoANoxYFwBVHiPO1yE6cZMbWI_0kRWMlTfiKTL6EQH2BvMys1C9vg6Wma7Ttsbxy8qL7MZGOlBeRZMAoHd0VwBdOVXQdyesrwNBTktUl_pWGkm4-ysytNkWRraUugQgFnb=w600-h450-p
평화연남,7달 전,Bakabon Foodie,https://www.google.com/maps/contrib/118108983178788543414/reviews?hl=ko,"지역 가이드 · 리뷰 663개 · 사진 13,356장",별표 4개,"한국의 辛鍋.

냄비의 재료는 호르몬, 나무, 새우가 메인 재료입니다.…","https://lh3.googleusercontent.com/geougc-cs/AB3l90A3BuZ6NhKA4nKvCyEY_cOK3zQPBJXRx6d3rpOKrqKNizhJ8kMhQOczvbkL2E9U_GX_hOwvaBBXvOK2jKi9Ik233L3xPDD8_Ql3_6RcVOtRUlevaqyTT2YLI0hAy9H2920aCAfz=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CA_iaoMe1F6MOo8GcqPD48xDPGmtDmE9jw3aRzbdPw4A4Zowau_7G3OgrnOtf6RwirR9dw_5bvQgKMhqQMtv8ZeH68nNoTD46L7Xi3S-LsqjGG6EJxxvMpHKG4-IFoEXQIwM_t=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CAP5-EZO5WC7xGyxgjCMtOyy_NrNWKB_cMItpHMbHmGRGLW-9UJBE5f18nWhEeUqYpGfrSvKqmyrnBZaKwC2hCsmQuMx9ZzPPEDgXFEBYSawCJ8ZVzdVLQVgkDZWoUxHsqhEwDRw=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CvEKZa4xSzjPjONa9lgUG-MFggB6lo8G46Xt3IHKTBJM-scd9_J8wW06uqE_pin85qfA2QeC3UZhEAYOnOXYcaRMAb7N9LDuLiUO57W5Ehn3hsiGqEDCrl8cOBISo6qOxrTSUf=w300-h225-p"
평화연남,1달 전,近美,https://www.google.com/maps/contrib/101766044939305041176/reviews?hl=ko,리뷰 6개 · 사진 13장,별표 5개,"매운 해물을 먹는다면 절대 여기 가겠습니다!
맛있는 것은 물론 점원이 너무 친절하고, 한국인으로 만석이 된 곳도 신뢰할 수 있습니다 ?-_-b","https://lh3.googleusercontent.com/geougc-cs/AB3l90AwRMNAudwOPeuRrua92pUKPj4xS2Q0r5vrFqg67xabuDiJuGaJ4e2amzikNZ-OcmzB3ORXeIxEYN5GUMAXdGllBKk8O0W_9SmN8AYMlnckJDT3WlhJTBuG3S9PKfYg0qIH7YfP=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CtQVnc1B9CKzY6_G3X056Rtfu5l5gAyORLn8VlgpRdgr24Ph-rV2DbrehKWgXnvHsT6QRSHQYHdLHW7DEHLL-EkO1h1KjNInmUIkLf6GBCr8P26AgV7p1yY2UVqmde_T_utr1j=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90C-WMlfm0FD1atE5TrWTRsaVnY1_kmhLEhxgOSU1DqwIV1jvUG2TajsKsCRueunGIromZbFsCOEic5rXQkaxg7GoKGTFNaQ0fFqfDusxvvZpwKlsyuIPLlk6IHGuPvzEXRudFp6AQ=w300-h225-p"
평화연남,3달 전,Cava,https://www.google.com/maps/contrib/105049550479783345146/reviews?hl=ko,지역 가이드 · 리뷰 290개 · 사진 801장,별표 4개,"점심은 줄지 않았습니다 ???♀?

일본인 취향의 맛이라고 생각합니다!…","https://lh3.googleusercontent.com/geougc-cs/AB3l90DOjey-KtCnteEw81TDai7KZR1PHRvGJwFaPbdP48MMUOosNRtcSGedsa-h9vkI7ThEjG0zFjxO-0KiJsDTV3qF0uK8lHDW5jIBEGW3Xml-FKigyeEfaFFBIggpiUFQcS3zpWiUgQ=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CLcHtmSJFGkijB7de3kQIbeX9x8UoIWDAoBIAVJAvGqcYX1vs6Z9RxGAPETJGb6RpiIZoojEEd8Xt1kKb5BPaPHvtQUUKr5rEJKsU9tbWcMu5ZdNDwd7qiqr0Q9yEh2GDZMOM=w300-h450-p"
평화연남,1년 전,Wen,https://www.google.com/maps/contrib/116323253381585317135/reviews?hl=ko,지역 가이드 · 리뷰 55개 · 사진 127장,별표 5개,"처음 장창새우를 먹었을 때 이 식당에 바쳤어요!
너무 맛있어요! ! ! ! 문어, 내장, 새우 모두 너무 싱싱해요! 원래는 다 못 먹을 줄 알았는데, 결국 다 먹었어요. 식사가 끝나고 밥을 시키면 비빔밥이 되더라구요! 맙소사! 정말 좋아요 ?????? 중국어나 영어 메뉴는 없지만 다행히 사진 번역은 조금 이해할 수 있습니다 (당시 번역…","https://lh3.googleusercontent.com/geougc-cs/AB3l90C2oBD1ctJT1nGBSs8yujYk4-hbgGwk9hvx9VjzfnqF85IPMXlD-cJRlkbNfZML1eqP8w6rkGt40rOLvcRYqjDibxpqBZcGuolvAF0QjiUyITIL9bgIqf0CWB6_GdI540P1qMy-Qg=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Dtxh7eG3N23MsblwYn7YABtynDRW2z7y6i6A21LSNRfeFar0m3zIZnx7LdaTxDK8Ma611qik46UCgkAegZKi_44IYM2YVUIhzEGgBMpzMaMdukfIlUdeV9RkYka51PHL6xkY_P=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CNbOUTX-EsSNy_8uNBrNM9-ESQFzcgwuVHcIiik7hspxJlANll3wUBVwI5EOQfnI56_ldeejX12XxAi2tvbjxNa3SC-15l0n15n2NV---I88un1D3pmhwDyuIKe9dyBIC3_wJ9lg=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AMXLobedvYcIGA9eVyDKfeaPJccRuGT6Uz0sYK8QC2xWmKTZsBNGrad5GJXmmhtB6vUEG2Dd__obiE-vkoCCRG0MCscdBcxgQxLhYRxiCG3g-GY6CKIQF6uHAT_pW6dxrB0cAb=w300-h225-p"
평화연남,1년 전,Minoru Terauchi,https://www.google.com/maps/contrib/112765950374107601885/reviews?hl=ko,지역 가이드 · 리뷰 158개 · 사진 314장,별표 4개,"홍대역에서 Google 맵 의지해 갔습니다, 아슬아슬한 일석 비어 있었기 때문에 기다리지 않고 착석 할 수 있었습니다, 외형만큼 괴롭지 않고 맛있게 받았습니다, ?의 볶음밥도 최고! 고추의 갈고리 채우기도 추천합니다.
가게의 분위기는 젊은이들로 와이와이가야가야 활기찼습니다.
식사 후 밖으로 나오면 행렬 할 수 있었습니다.","https://lh3.googleusercontent.com/geougc-cs/AB3l90D2WUXAg4pWTDjcJlc7FwPdDP0orlUKiUDBWJmgGIdIGuOOtXMhjhgDdSFXSf-95lH1gJSstwJKvodUL94R5lkrfgGNNYBiZzH-NGQUC_i4Y18NvyI1mmOP2FkU-IEYOFMx4GVO1w=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CxZn0PEVs9OrVxxvJnpPaSefvKHt03SX66Y6UEE9-YFt3RM9l_GsqgojJfBBDPt9LtXi8SeXuErAiiizPsgh1k2_EZkH2h6tAiEZm0Mwfz5MfOlYzrkawu-XlKEhZshNHS3RFp=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DS6NLfXkpgPKQR5rEJwrpzCv4QQQScd9M76YEPYa1UY0ns3bgx1Hr3BTL1uDJxAyh5wvMIBH0jCq8g_c8qDp-6h-qIc70VXMdi8MTWaqJ2PyMJ8PqUD8Bg3S4sjz5K8o9WzwdP=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AiS8nsBw7qlEL-rx0UfjCM4VWDrjtn3ictHD7gWcAjHj6FWwIBJWAQu94_wL2LICl74Hm5MM53jmKoT5HydLybb81UEKmDrzBAYDWGVNEdbHn8VTo5Dtv7QO6W4V2aruyiknDi=w300-h225-p"
평화연남,1년 전,Aurora Chiu,https://www.google.com/maps/contrib/108838668013513124194/reviews?hl=ko,"지역 가이드 · 리뷰 121개 · 사진 1,136장",별표 4개,"IG에서 보고 먹으러 왔어요. 주문【낙곱새(낙지, 한우대창, 새우 낙곱새(문어, 한우 내장, 새우)) \35,000 , 고추튀김 2 청양고추튀김 \6,000] 그런데 우리 가족은 쇠고기를 안 먹어서 낙곱새가 점원에게 쇠고기 내장을 넣지 말라고 했어요. 메뉴에는 영어나 중국어 버전이 없고, 점원도 한국어로만 의사소통이 가능해서(그러나 매우 친절합니다) 외국인들에게는 주문이 더 어려울 것 같아요.…","https://lh3.googleusercontent.com/geougc-cs/AB3l90DSq3eBJ4Nl9D5EVL9kkJAHLAFoMDJvuHCNVz-Ep8g_0BvMGdiADyi_QlAFPT4sEq6gxe1ecISMcJXp1ariFjh2gzJFEyxiNq5kmWJTz9hSfSnbbH7m16IF61X9Jo9O1BK9j6JWEA=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DQzBKkArYhAhMG0k80nwJR6TNy0JGwPo7J3vT7-CnAa3JEAY9H9BVKa3xoBQFO6lMMivIIqtSa-8SXsksAFC1f1qP2-y71s_iecmcu605UCKQ9FdHpLIsFSbc0jb6VnJU-leA=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BUXBD1mNKFxe5pfDCgZ9nzAAEXw7mGDAKqCvRUxIZkWeSOBWvDko1S7LsBMmPOkQte6moibUgMNYAVFPHvu5iF566gjbvc0P2mauZ3RC0Gz2AAoCKnGUSKAChW6L_6zLwO9FtndQ=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AswHbHsmXWobjPOXlbyaNTefRJ7GOvLGdcg3vJl6KoMWj69gdj-pF8H0qiF-pMknHxr7KhDnn3Ejf1KDNdk_y9DQF5_QLtKwX3DL7_E4YiR48mCBQip7tVFbZm-HJ3xE4Hwy5-=w300-h225-p"
평화연남,1년 전,Soreto Takagi,https://www.google.com/maps/contrib/113405373822791271215/reviews?hl=ko,"지역 가이드 · 리뷰 188개 · 사진 2,139장",별표 5개,"홍대에 위치한 평화영남은 서울여행에서 가장 맛있었던 레스토랑입니다.
여기 너콥세는 최고! 한국에 가면 반드시 갑니다.
일본으로 돌아오고 나서도 흉내내고 만들고 있습니다.
정말 감동적! 접객도 훌륭합니다!","https://lh3.googleusercontent.com/geougc-cs/AB3l90D70lzXsQhEqJL2tfk2RBzVFWTiXLiHsIwM-0qhpLrKWbvSp2hwD6uuvI06Mai2ltTONvc0LN4xEoz7voknC5k7m2JPAV0QM_tKkwBjPdFNia6mGru-dZOXBosi33ju4Nzmz9gu=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BwKMSIDtviDPyTrnTXRosz85wxCm81Qz40ElEmadiBylltRIAkttJzmewKUlgzMMLY1h7XZIhUOT_EdN6GZkb1JSrnJU7NtrRWZzYN65OeTMwJIGJHtM5sWuRHujKRS2oSeLuI8A=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Cq0e3e5a3lVkbrvI_hmsT-ko79JWMU038EuqIymX-HkYj9Y9FowcGWAPHJY0q1LheJ_Jlwi5zYE1Somgx8wVOBD0ilxVedrViIOUva2C1BPKiUJPx3jf5QfT72T1ereS75S1E=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AyXdT3V3IRl742Aj-FTN1sv7-BJbQZXOexrhUVDLuAzXwqAbLG0wXNgIBYoUO68OLN1aUmhMxIPE1q2HlXDYrhbaJjpO951okdCsa1rvhwoZ2jK7pYR8tEnXaoYQe0WccvM_ZmEA=w300-h225-p"
평화연남,7달 전,フォンス,https://www.google.com/maps/contrib/101761819391587285378/reviews?hl=ko,"지역 가이드 · 리뷰 990개 · 사진 3,654장",별표 5개,"2회째였습니다, 안정의 맛.
큰 붐시를 지나, 최근에는 침착하고 있습니다만, 게다가 현지 쪽이 이용해 버리고 있으므로 안심할 수 있습니다.",
평화연남,1년 전,da ab,https://www.google.com/maps/contrib/106199738537210389156/reviews?hl=ko,지역 가이드 · 리뷰 22개,별표 5개,"낫콧세와 고추의 튀김, 잠긴 뽀쿤파 먹었습니다.
전부 엄청 맛있었습니다!
밥은 붙어 있지 않으므로 별도로 부탁하는 것이 좋습니다.…",
평화연남,1달 전,FERNANDA JIMENEZ,https://www.google.com/maps/contrib/108819217756917556699/reviews?hl=ko,지역 가이드 · 리뷰 13개 · 사진 15장,별표 5개,음식은 맛있었고 직원들은 매우 친절했습니다,
평화연남,2년 전,Toong C.,https://www.google.com/maps/contrib/109774198760069019354/reviews?hl=ko,지역 가이드 · 리뷰 35개 · 사진 18장,별표 5개,아주 맛있어요. 가게는 밤 10시에 문을 닫습니다. 홍대에서 걸어서 갈 수 있는 거리가 아닙니다.,
평화연남,2년 전,kmw wrsttp,https://www.google.com/maps/contrib/103686406526007447877/reviews?hl=ko,리뷰 33개 · 사진 42장,별표 1개,"서비스 마인드가 나쁘고, 고객을 나쁘게 대하는 것도 별로고, 영어 메뉴도 없어요 ??????…",
평화연남,2년 전,KWON JIN-AH unOfficial,https://www.google.com/maps/contrib/112351733065630224091/reviews?hl=ko,지역 가이드 · 리뷰 6개 · 사진 577장,별표 5개,,"https://lh3.googleusercontent.com/geougc-cs/AB3l90C-_Oah1Qs6wZ548PSo5d-r7s_13ar0piKJd7ifkAKFj7XQKJ-Wd24V9TLZC600HO9XYrXq1HvJHSYQb1QttQekxU-mb-Pvs-4V_33isa6vEodzAuphH_IQMQ4uGSBMSmWPJEQE=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90ADWcdimRVAMxbvPIp3Y3-juZZCL0Ddr5XqyiJtpKd7f7CGLRyPW00nsm0zUgMj16VJVf5oAi-UOe7xQ0Bii-0os5F2JRm1WE1PZRo0fqhonnD2aKlbTMG49FlQ_VxNdIj0DI-Y=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AkL7Psur9RbOQM9P1NlzqBo2miGDyFGYea9eQDQVWtyZtAmvsrNSb1rPGo5zS8V0WWO-bNZL0QN8ua-8Sye-uEzirMQC5uVtMBc6kAQLU0T6vHFEBFTtRqIYPbtx0amf4ZSi05=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Asf62Bn9wAV1rGkMsNAYNe05bOTOySjrvqtkwyWohAL2TZ0HdmWoQtaQCNH1MT2NwnTn73U7I9FD_MkPglSQ30CAUKqNW1zmQYT2QJWygJ739ejhBHAitwPZMbeH1-8utD6DHB=w300-h225-p"
평화연남,3년 전,형국김,https://www.google.com/maps/contrib/108615972124600742532/reviews?hl=ko,지역 가이드 · 리뷰 217개 · 사진 511장,별표 4개,,"https://lh3.googleusercontent.com/geougc-cs/AB3l90D0WfsGKWn8dMvsXPKpymuh1YY4if4gh5y04s_iLqHL7azTs6ZEa6VLxzOEu5P_3mz5ArBNTLnQMQyaviPLJSzzENai3fQ7c9xhvxIiMQqWf8XouSfFkxJEwlMpsGz_BuGlUf6ZvA=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CU7cI4qoumk7bz46WdxJ9nk5-jKjrq8N1MKMRx-geK6tWfcJIdIMwaDoGXHAKKnjONSDcuewpbA08rempoqx2WGOt_WRPlR0BKH0g-BxM8TwZzJ4u4ZvJB13tjvPDl95E4DLGU=w300-h450-p"
평화연남,2년 전,jaehong yang,https://www.google.com/maps/contrib/108526287079245854016/reviews?hl=ko,지역 가이드 · 리뷰 18개 · 사진 137장,별표 5개,,"https://lh3.googleusercontent.com/geougc-cs/AB3l90B2CTsXBRmcTEs-tiaOotfRJnpUvxA2B9QrzcksYJCYq_IF5v0teeJjL8py24qVMDATzBAX3rIoKwGDGtREIyX9pQuVuTmwFrOEIdu_tSpgIhOLumP0vzGbZSZ5IC3mShv60um_=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CGxoG-T3IqsXppxMUdb6q34DOCMEPaRukVKTwf8IYGd7LOIBzAqbo9asoV_RyvfU-mBImuZeyXzkJjOPHPiYiulER3V1FTbQo4k3qzRy0iG0s-T1ymj7_nTrZHGkt40hs2ZmaCSA=w300-h450-p"
평화연남,1년 전,Ian O,https://www.google.com/maps/contrib/102962438905642041746/reviews?hl=ko,지역 가이드 · 리뷰 15개 · 사진 19장,별표 5개,한 방울 한 방울 씩 끝까지 핥으세요 .,"https://lh3.googleusercontent.com/geougc-cs/AB3l90CHiXBCrujJjAkzNYy6aD5kBJI1xY7oWk9Uba6K1J2Mtxfm6wvP6AXu5btjkVDGxSJ1GhU1hXyuLTeFa4VTOTIaJkpKbHpYzOHeb3vQRUvXMQM335wr7905trsCdeSQx3XXXmc=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Cf8UWjpu_wKhoxKbDBVXvNF5sjvCGmLsUHd5MWEeo0opRrkOqAdYTFSeeyqAtLDdBbghBBMaV3lnlelUHN9TREj9HGQIsOL02e0GHK0N4O5QM0mD-GC3Jj0m1_XP07Cdj0yoU6UQ=w300-h450-p"
평화연남,1년 전,んん,https://www.google.com/maps/contrib/106087509027478325485/reviews?hl=ko,"지역 가이드 · 리뷰 13개 · 사진 6,091장",별표 4개,,https://lh3.googleusercontent.com/geougc-cs/AB3l90DxphTCPV8ny-jWFwAjKqO2ZaUcrUvbulEYTUpnWKNOK65ukYQT7dpQoBLIClYiNGmKEjNEkT0BiSBhftTwnTj8OKWS0JOFAH_fHCLOmvLOq1ARFNpRio5v_w7WnRcV6zJLANIZ=w600-h450-p
평화연남,3달 전,박진주,https://www.google.com/maps/contrib/110886777744276926254/reviews?hl=ko,지역 가이드 · 리뷰 3개 · 사진 5장,별표 5개,,
평화연남,5달 전,京島,https://www.google.com/maps/contrib/104918641474494323764/reviews?hl=ko,,별표 3개,,
평화연남,5달 전,大,https://www.google.com/maps/contrib/114906504590234527712/reviews?hl=ko,리뷰 21개 · 사진 96장,별표 5개,,
평화연남,1년 전,박이건,https://www.google.com/maps/contrib/116180076045803248058/reviews?hl=ko,지역 가이드 · 리뷰 80개 · 사진 738장,별표 3개,,
평화연남,1년 전,원숭이바나나냄새,https://www.google.com/maps/contrib/110395923049672293150/reviews?hl=ko,,별표 3개,,
